keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [203, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",313,0.124616,0.025957,0.030111,"[ 8.00076539e-05  4.28387513e-05 -3.46351066e-09  3.58807391e-09
  2.26522362e-09  2.26938656e-07]",0.056052,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",314,0.137094,0.026897,0.031191,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.067288,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [203, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",315,0.134006,0.02341,0.027617,"[ 8.00076539e-05  4.28387513e-05 -3.46351066e-09  3.58807391e-09
  2.26522362e-09  2.26938656e-07]",0.067422,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",316,0.135443,0.02554,0.029822,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.065924,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",317,0.141188,0.02489,0.02902,"[ 8.03914239e-05  2.45140375e-05 -2.24681188e-07  5.75272956e-09
  1.42260850e-09  4.10922709e-07]",0.069304,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",318,0.125494,0.025348,0.02963,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.056089,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",319,0.136321,0.025724,0.030335,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.065706,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",320,0.128531,0.027155,0.031624,"[ 5.61726233e-05  7.12771020e-05  6.23811879e-08  4.57588998e-09
  3.92844008e-09 -1.43885103e-07]",0.056332,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",321,0.136992,0.026289,0.030914,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.068681,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",322,0.142713,0.027237,0.03121,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.073806,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",323,0.114296,0.026264,0.030236,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.047062,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",324,0.136066,0.026125,0.030263,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.066346,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",325,0.139975,0.024232,0.028529,"[ 6.68942101e-05  6.62002703e-05  6.93743921e-08  4.14498654e-09
  3.50019502e-09 -4.01519587e-08]",0.073023,0
"[[172, 215], [235, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [203, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",326,0.134773,0.027413,0.031683,"[ 5.85127412e-05  1.01293718e-04  3.67647727e-07  2.01137434e-09
  5.27874449e-09 -4.21477536e-07]",0.062737,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [203, 224], [217, 216], [207, 217], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [200, 208]]",327,0.124528,0.025221,0.029839,"[9.01886211e-05 7.01063618e-05 1.30953071e-07 4.06433725e-09
 3.61479735e-09 1.20062457e-07]",0.05587,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",328,0.134641,0.025468,0.029772,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.065795,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",329,0.134144,0.025507,0.029659,"[ 5.61726233e-05  7.12771020e-05  6.23811879e-08  4.57588998e-09
  3.92844008e-09 -1.43885103e-07]",0.066213,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [200, 208]]",330,0.147975,0.023323,0.031051,"[ 7.99721555e-05  1.96938985e-06 -3.23511780e-07  5.68795321e-09
  7.53718852e-10  5.60800426e-07]",0.079976,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 217], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",331,0.125272,0.025039,0.029674,"[ 5.66169777e-05  6.88654394e-05  7.68413344e-08  4.10588437e-09
  3.81686249e-09 -1.09701502e-07]",0.055716,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 223], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",332,0.12731,0.026857,0.031656,"[8.22071297e-05 2.23385333e-05 1.08170661e-07 1.24553755e-09
 2.34825981e-09 4.42918998e-07]",0.055935,0
"[[172, 215], [234, 222], [193, 224], [179, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [225, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [200, 208]]",333,0.132461,0.02291,0.02775,"[ 8.97165041e-05  3.19675331e-05 -1.97695498e-07  6.57733468e-09
  2.23969577e-09  4.17253378e-07]",0.066047,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",334,0.13793,0.026486,0.030807,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.066484,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",335,0.134646,0.025199,0.029361,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.066669,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 217], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",336,0.124968,0.025067,0.029213,"[ 6.63459237e-05  1.01136342e-04  2.16491539e-07  4.94634219e-09
  5.38968765e-09 -2.71009674e-07]",0.056275,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 217], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",337,0.13468,0.027205,0.031181,"[ 6.63459237e-05  1.01136342e-04  2.16491539e-07  4.94634219e-09
  5.38968765e-09 -2.71009674e-07]",0.065642,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",338,0.136581,0.027008,0.031468,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.06622,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",339,0.142452,0.02677,0.030559,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.074276,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",340,0.134276,0.026675,0.030781,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.063211,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",341,0.137569,0.023141,0.030912,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.063258,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 217], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",342,0.114885,0.024634,0.028688,"[ 6.63459237e-05  1.01136342e-04  2.16491539e-07  4.94634219e-09
  5.38968765e-09 -2.71009674e-07]",0.04704,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",343,0.137237,0.02757,0.03157,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.066702,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 217], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",344,0.145175,0.027825,0.035204,"[ 6.63459237e-05  1.01136342e-04  2.16491539e-07  4.94634219e-09
  5.38968765e-09 -2.71009674e-07]",0.067723,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",345,0.124388,0.024026,0.028284,"[ 7.01967366e-05  1.09292649e-04  2.27380725e-07  5.47635251e-09
  5.53292668e-09 -3.03101616e-07]",0.056779,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",346,0.141951,0.026824,0.03092,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.073211,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",347,0.123592,0.025049,0.029394,"[ 7.01967366e-05  1.09292649e-04  2.27380725e-07  5.47635251e-09
  5.53292668e-09 -3.03101616e-07]",0.056272,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",348,0.133943,0.025259,0.029744,"[ 7.01967366e-05  1.09292649e-04  2.27380725e-07  5.47635251e-09
  5.53292668e-09 -3.03101616e-07]",0.065923,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",349,0.139976,0.028584,0.032568,"[ 6.15514601e-05  4.29513440e-05 -2.37895529e-07  7.99805165e-09
  3.41353276e-09  1.60547528e-07]",0.069803,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",350,0.133618,0.027514,0.031308,"[ 7.01967366e-05  1.09292649e-04  2.27380725e-07  5.47635251e-09
  5.53292668e-09 -3.03101616e-07]",0.062589,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",351,0.124633,0.023984,0.02815,"[ 7.01967366e-05  1.09292649e-04  2.27380725e-07  5.47635251e-09
  5.53292668e-09 -3.03101616e-07]",0.05669,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [217, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",352,0.137275,0.026814,0.031191,"[ 6.59629433e-05  1.02952094e-04  2.00644124e-07  5.39820587e-09
  5.48079487e-09 -3.00052867e-07]",0.067879,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",353,0.124309,0.025574,0.029705,"[ 7.01967366e-05  1.09292649e-04  2.27380725e-07  5.47635251e-09
  5.53292668e-09 -3.03101616e-07]",0.05718,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",354,0.137319,0.027333,0.031264,"[ 6.68728784e-05  6.98830532e-05  9.64046833e-08  4.51291081e-09
  3.95499086e-09 -4.41000587e-08]",0.066121,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",355,0.137054,0.027148,0.032217,"[ 6.15514601e-05  4.29513440e-05 -2.37895529e-07  7.99805165e-09
  3.41353276e-09  1.60547528e-07]",0.066048,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 216], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 209], [174, 224], [199, 208]]",356,0.125561,0.024604,0.029279,"[ 6.15514601e-05  4.29513440e-05 -2.37895529e-07  7.99805165e-09
  3.41353276e-09  1.60547528e-07]",0.056752,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",357,0.136647,0.024758,0.028844,"[ 7.26117565e-05 -7.54173152e-07 -2.62680515e-07  6.20677687e-09
  2.28344611e-09  5.61397127e-07]",0.068267,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",358,0.136277,0.026304,0.030722,"[9.05865376e-05 1.47785761e-05 1.65620529e-07 1.19403302e-09
 2.81862425e-09 5.62737105e-07]",0.067534,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",359,0.134678,0.025439,0.02956,"[9.05865376e-05 1.47785761e-05 1.65620529e-07 1.19403302e-09
 2.81862425e-09 5.62737105e-07]",0.066057,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 208]]",360,0.127509,0.02725,0.031259,"[ 6.68728784e-05  6.98830532e-05  9.64046833e-08  4.51291081e-09
  3.95499086e-09 -4.41000587e-08]",0.056466,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",361,0.13674,0.027429,0.032689,"[9.05865376e-05 1.47785761e-05 1.65620529e-07 1.19403302e-09
 2.81862425e-09 5.62737105e-07]",0.066024,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",362,0.13315,0.025096,0.029381,"[9.05865376e-05 1.47785761e-05 1.65620529e-07 1.19403302e-09
 2.81862425e-09 5.62737105e-07]",0.066092,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",363,0.139886,0.025142,0.029276,"[ 8.16547606e-05 -5.08647695e-05 -2.95907434e-07  3.69971165e-09
  7.25700189e-10  1.01904333e-06]",0.067367,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",364,0.123656,0.025349,0.029406,"[ 8.16547606e-05 -5.08647695e-05 -2.95907434e-07  3.69971165e-09
  7.25700189e-10  1.01904333e-06]",0.057635,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [238, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",365,0.13522,0.024967,0.029189,"[9.05865376e-05 1.47785761e-05 1.65620529e-07 1.19403302e-09
 2.81862425e-09 5.62737105e-07]",0.067062,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [206, 216], [219, 207], [183, 217], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",366,0.137811,0.026048,0.030284,"[ 8.28098568e-05 -3.56736838e-05 -2.85131290e-07  3.50383071e-09
  1.16864318e-12  9.43056675e-07]",0.068341,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",367,0.127008,0.025924,0.030223,"[1.08274071e-04 1.60500947e-05 2.45215510e-07 1.65844472e-11
 2.12616119e-09 7.09694826e-07]",0.056833,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",368,0.134098,0.02438,0.028949,"[ 9.92875055e-05 -4.97364429e-05 -2.17351445e-07  2.52929846e-09
  3.11205907e-11  1.16670754e-06]",0.067223,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 217], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",369,0.134696,0.024092,0.028337,"[ 8.51090008e-05 -4.58747409e-05 -3.20826739e-07  3.29490105e-09
 -4.29084084e-10  1.03006456e-06]",0.066471,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",370,0.135998,0.02643,0.030697,"[ 9.92875055e-05 -4.97364429e-05 -2.17351445e-07  2.52929846e-09
  3.11205907e-11  1.16670754e-06]",0.066054,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",371,0.125489,0.028071,0.032024,"[1.08274071e-04 1.60500947e-05 2.45215510e-07 1.65844472e-11
 2.12616119e-09 7.09694826e-07]",0.055704,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",372,0.143026,0.026297,0.030241,"[ 9.92875055e-05 -4.97364429e-05 -2.17351445e-07  2.52929846e-09
  3.11205907e-11  1.16670754e-06]",0.073534,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",373,0.134265,0.027971,0.031955,"[1.08274071e-04 1.60500947e-05 2.45215510e-07 1.65844472e-11
 2.12616119e-09 7.09694826e-07]",0.064283,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 212], [197, 215], [189, 209], [202, 224], [216, 216], [206, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",374,0.131041,0.025868,0.030144,"[ 9.70195819e-05 -3.98418883e-05 -1.83870687e-07  2.75002004e-09
  4.48278269e-10  1.08237665e-06]",0.062427,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 211], [197, 215], [189, 209], [202, 224], [216, 216], [206, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 221], [228, 208], [174, 224], [199, 207]]",375,0.123171,0.022884,0.027329,"[ 7.98439383e-05 -4.78862960e-05 -2.93578090e-07  2.73477199e-09
 -4.54941621e-10  9.91678992e-07]",0.056088,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 211], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 220], [228, 208], [174, 224], [199, 207]]",376,0.146127,0.026954,0.031019,"[ 5.63827817e-05 -1.55294777e-05 -4.24445017e-07  5.44273201e-09
 -1.95029713e-10  5.18741959e-07]",0.076015,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 211], [197, 215], [189, 209], [202, 224], [216, 216], [207, 216], [219, 207], [183, 216], [224, 222], [243, 205], [183, 226], [210, 207], [243, 220], [228, 208], [174, 224], [199, 207]]",377,0.126166,0.027176,0.03116,"[ 5.63827817e-05 -1.55294777e-05 -4.24445017e-07  5.44273201e-09
 -1.95029713e-10  5.18741959e-07]",0.05653,0
"[[172, 215], [234, 222], [193, 224], [178, 208], [237, 211], [197, 215], [189, 209], [202, 224], [216, 216], [206, 216], [219, 206], [183, 216], [224, 222], [243, 205], [184, 226], [210, 207], [243, 220], [228, 208], [174, 224], [199, 207]]",378,0.137239,0.027414,0.031485,"[ 5.97995350e-05  9.97275012e-06 -7.27569084e-08  1.51688241e-09
  3.14812100e-10  3.33155001e-07]",0.066908,0
