keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",802,0.132952,0.023353,0.027751,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065867,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",803,0.13498,0.02433,0.028184,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.067261,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",804,0.133981,0.025201,0.02908,"[ 2.16677978e-04 -7.72018939e-04 -1.47425358e-06 -5.61701747e-08
 -5.86852153e-08  1.27649471e-05]",0.06608,0
"[[174, 210], [233, 212], [192, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",805,0.134053,0.025318,0.029158,"[-1.77367368e-04  3.33137387e-04  4.60876168e-06 -6.52748552e-08
  1.55185981e-09  8.71639191e-07]",0.065918,0
"[[174, 210], [233, 212], [192, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",806,0.131811,0.025875,0.029748,"[-2.10161996e-04 -8.74800410e-05  2.58657285e-06 -6.99875002e-08
 -1.80067796e-08  4.05304877e-06]",0.056301,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",807,0.137465,0.023808,0.027762,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066555,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",808,0.12693,0.023338,0.030382,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056519,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",809,0.134309,0.024376,0.028392,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066839,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",810,0.13445,0.024895,0.028768,"[-7.33381243e-05 -9.05820468e-04 -3.68111706e-06 -3.22383341e-08
 -5.55694636e-08  1.18077781e-05]",0.066144,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",811,0.13553,0.02518,0.028997,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066966,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",812,0.124228,0.024831,0.028853,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.057936,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",813,0.134784,0.025122,0.028994,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.069289,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",814,0.135935,0.02328,0.027475,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.068642,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",815,0.13241,0.023263,0.02744,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065783,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",816,0.138653,0.025077,0.032185,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066426,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",817,0.124976,0.024977,0.029,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.05633,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",818,0.136943,0.024397,0.031486,"[-2.05567376e-04  2.31090979e-04  2.42707119e-06 -4.56230723e-08
 -1.01590825e-08  1.92511894e-06]",0.066456,0
"[[175, 210], [233, 212], [192, 217], [212, 218], [203, 218], [214, 207], [179, 218], [238, 207]]",819,0.139624,0.023844,0.027958,"[ 1.07025734e-04 -1.54581060e-04  6.03576786e-07 -4.47225381e-08
 -3.48148778e-08  7.32382542e-06]",0.073149,0
"[[175, 210], [233, 212], [192, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",820,0.124948,0.023337,0.027341,"[ 1.45709893e-04 -1.04415076e-03 -3.89515396e-06 -3.82006497e-08
 -6.70309889e-08  1.44678120e-05]",0.056247,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",821,0.133519,0.023156,0.027621,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066118,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",822,0.134372,0.025278,0.029002,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066337,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",823,0.138411,0.025437,0.032304,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066587,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",824,0.136525,0.024137,0.028085,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065905,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",825,0.126001,0.025007,0.029042,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.05713,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",826,0.134486,0.023085,0.02763,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.067115,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",827,0.132929,0.024192,0.027961,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065645,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",828,0.134837,0.024839,0.028704,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066051,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",829,0.135456,0.024903,0.028653,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066101,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",830,0.135829,0.025204,0.029246,"[ 2.16677978e-04 -7.72018939e-04 -1.47425358e-06 -5.61701747e-08
 -5.86852153e-08  1.27649471e-05]",0.066212,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 206]]",831,0.131456,0.024114,0.031534,"[ 1.00353156e-04 -8.20452430e-04 -1.35365620e-06 -6.67419722e-08
 -6.22695871e-08  1.19592046e-05]",0.057489,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",832,0.130433,0.022482,0.026689,"[ 2.16677978e-04 -7.72018939e-04 -1.47425358e-06 -5.61701747e-08
 -5.86852153e-08  1.27649471e-05]",0.062985,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",833,0.13833,0.024093,0.031197,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066645,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",834,0.12386,0.025033,0.028968,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.056364,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",835,0.135536,0.02525,0.029058,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.067194,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [178, 218], [238, 207]]",836,0.135688,0.025842,0.029689,"[-1.23032431e-04 -6.55416191e-05 -2.42902019e-06  8.51684934e-09
 -2.63094740e-08  5.32962508e-06]",0.066212,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",837,0.133361,0.023441,0.027423,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.06627,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",838,0.132497,0.022567,0.027162,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065904,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",839,0.138397,0.024364,0.03127,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066912,0
"[[174, 210], [233, 212], [192, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",840,0.123996,0.024934,0.028973,"[-2.10161996e-04 -8.74800410e-05  2.58657285e-06 -6.99875002e-08
 -1.80067796e-08  4.05304877e-06]",0.055747,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",841,0.142462,0.025543,0.029414,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.072864,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",842,0.141493,0.02496,0.028738,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.073084,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",843,0.121891,0.025128,0.032741,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.046041,0
"[[175, 210], [232, 212], [192, 217], [213, 218], [203, 218], [214, 207], [179, 218], [238, 207]]",844,0.139457,0.023999,0.03111,"[ 2.02138084e-04  1.71813301e-04  4.33849241e-06 -7.85550066e-08
 -2.48319787e-08  5.51104473e-06]",0.065816,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",845,0.125445,0.024421,0.028306,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.056487,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",846,0.135955,0.025616,0.029455,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.067956,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",847,0.135081,0.025226,0.029058,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065996,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",848,0.12547,0.025787,0.029683,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.056033,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",849,0.135766,0.022493,0.026573,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.069496,0
"[[174, 210], [233, 212], [192, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",850,0.132474,0.02259,0.027025,"[-1.77367368e-04  3.33137387e-04  4.60876168e-06 -6.52748552e-08
  1.55185981e-09  8.71639191e-07]",0.065991,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 206]]",851,0.133951,0.024775,0.028614,"[ 1.00353156e-04 -8.20452430e-04 -1.35365620e-06 -6.67419722e-08
 -6.22695871e-08  1.19592046e-05]",0.066282,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 206]]",852,0.137588,0.025094,0.029122,"[ 1.00353156e-04 -8.20452430e-04 -1.35365620e-06 -6.67419722e-08
 -6.22695871e-08  1.19592046e-05]",0.067938,0
"[[174, 210], [233, 212], [192, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",853,0.135531,0.024742,0.02861,"[-1.77367368e-04  3.33137387e-04  4.60876168e-06 -6.52748552e-08
  1.55185981e-09  8.71639191e-07]",0.06669,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",854,0.130998,0.025551,0.032557,"[-2.05567376e-04  2.31090979e-04  2.42707119e-06 -4.56230723e-08
 -1.01590825e-08  1.92511894e-06]",0.057066,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",855,0.130244,0.022936,0.030239,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.059127,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",856,0.135571,0.02272,0.030012,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066571,0
"[[174, 210], [233, 212], [192, 217], [213, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",857,0.1334,0.024191,0.028057,"[-3.42788400e-04  1.04196061e-03  8.66578292e-06 -8.34168535e-08
  2.71993239e-08 -5.77431163e-06]",0.06618,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",858,0.134123,0.024757,0.028617,"[-2.05567376e-04  2.31090979e-04  2.42707119e-06 -4.56230723e-08
 -1.01590825e-08  1.92511894e-06]",0.06599,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",859,0.125126,0.025605,0.02954,"[ 2.16677978e-04 -7.72018939e-04 -1.47425358e-06 -5.61701747e-08
 -5.86852153e-08  1.27649471e-05]",0.056316,0
"[[175, 210], [233, 212], [192, 217], [213, 218], [203, 218], [214, 207], [179, 218], [238, 207]]",860,0.135895,0.025651,0.029628,"[-2.77438466e-05  6.48907082e-04  6.80550818e-06 -8.24776995e-08
  2.18032548e-09 -2.97744559e-07]",0.06646,0
"[[175, 210], [233, 212], [193, 216], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",861,0.132494,0.022647,0.026703,"[ 2.63383611e-04 -5.01912298e-04 -5.03816948e-07 -4.62054295e-08
 -4.55923406e-08  1.08975842e-05]",0.066005,0
"[[175, 210], [233, 212], [192, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",862,0.133381,0.023064,0.027628,"[ 1.45709893e-04 -1.04415076e-03 -3.89515396e-06 -3.82006497e-08
 -6.70309889e-08  1.44678120e-05]",0.066277,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",863,0.135727,0.024113,0.028054,"[ 2.16677978e-04 -7.72018939e-04 -1.47425358e-06 -5.61701747e-08
 -5.86852153e-08  1.27649471e-05]",0.068446,0
"[[175, 210], [233, 212], [192, 217], [212, 218], [203, 218], [214, 207], [179, 218], [238, 207]]",864,0.136369,0.024474,0.028348,"[ 1.07025734e-04 -1.54581060e-04  6.03576786e-07 -4.47225381e-08
 -3.48148778e-08  7.32382542e-06]",0.068816,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",865,0.133963,0.024974,0.028859,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.066338,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",866,0.126202,0.02515,0.029101,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.056721,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",867,0.133409,0.022483,0.026533,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.065938,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",868,0.134538,0.022574,0.02677,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.068007,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",869,0.137261,0.024151,0.028068,"[ 2.16677978e-04 -7.72018939e-04 -1.47425358e-06 -5.61701747e-08
 -5.86852153e-08  1.27649471e-05]",0.066247,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [215, 207], [179, 218], [238, 207]]",870,0.134251,0.024917,0.028813,"[-3.08403175e-05 -1.47570074e-03 -8.37385460e-06 -8.17928055e-10
 -7.99831582e-08  1.68110884e-05]",0.066176,0
"[[174, 210], [233, 212], [192, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",871,0.134104,0.02488,0.028704,"[-2.10161996e-04 -8.74800410e-05  2.58657285e-06 -6.99875002e-08
 -1.80067796e-08  4.05304877e-06]",0.066143,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",872,0.134879,0.023679,0.027556,"[-2.86884693e-04  1.34804961e-03  5.55407203e-06 -1.49292177e-08
  3.20734772e-08 -7.49596875e-06]",0.066,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",873,0.123651,0.022657,0.026513,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.05655,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [215, 208], [179, 218], [238, 207]]",874,0.134592,0.02264,0.02738,"[ 1.27996725e-04 -9.09998587e-04 -7.92827325e-06  3.22771939e-08
 -6.72695157e-08  1.38644566e-05]",0.066548,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",875,0.134239,0.024794,0.028653,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.065822,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",876,0.13489,0.025257,0.028968,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066363,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [203, 218], [215, 208], [179, 218], [238, 207]]",877,0.136269,0.025594,0.029478,"[ 7.35935223e-05 -2.59838640e-04 -2.67985413e-06 -1.94363148e-09
 -3.93437046e-08  8.12646783e-06]",0.06625,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",878,0.135091,0.023899,0.028112,"[-2.86884693e-04  1.34804961e-03  5.55407203e-06 -1.49292177e-08
  3.20734772e-08 -7.49596875e-06]",0.067207,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [203, 218], [215, 208], [179, 218], [238, 207]]",879,0.12409,0.023102,0.026987,"[-1.60246987e-04  2.65527306e-04  4.42517697e-08 -6.45452296e-09
 -1.04829988e-08  1.90379057e-06]",0.056181,0
"[[174, 210], [233, 212], [192, 217], [212, 218], [202, 218], [215, 207], [179, 218], [238, 207]]",880,0.13427,0.022925,0.027829,"[-3.08403175e-05 -1.47570074e-03 -8.37385460e-06 -8.17928055e-10
 -7.99831582e-08  1.68110884e-05]",0.065987,0
"[[175, 210], [233, 212], [193, 217], [212, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",881,0.133879,0.024559,0.028476,"[ 3.53582318e-04 -1.59493190e-03 -7.79357262e-06 -1.79827675e-08
 -9.64750358e-08  2.05584650e-05]",0.065901,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 208], [179, 218], [238, 207]]",882,0.135366,0.025073,0.028932,"[-4.99295473e-05  8.13450147e-04  2.77302723e-06 -1.02162663e-08
  2.72418432e-09 -1.17292458e-06]",0.067222,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 208], [179, 218], [238, 207]]",883,0.138045,0.024967,0.031866,"[ 1.36824681e-04  3.43761760e-04  1.87153525e-06 -2.86430503e-08
 -1.61132724e-08  3.36053931e-06]",0.066253,0
"[[175, 210], [232, 212], [193, 217], [213, 218], [203, 218], [215, 208], [179, 218], [238, 207]]",884,0.13439,0.023698,0.027745,"[ 3.69245416e-04 -1.55606731e-04 -6.87378018e-07 -2.48009269e-08
 -4.39183702e-08  9.36374219e-06]",0.066229,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 208], [179, 218], [238, 207]]",885,0.125202,0.022458,0.026395,"[ 1.36824681e-04  3.43761760e-04  1.87153525e-06 -2.86430503e-08
 -1.61132724e-08  3.36053931e-06]",0.056092,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 208], [179, 218], [238, 207]]",886,0.133082,0.022652,0.027391,"[ 1.36824681e-04  3.43761760e-04  1.87153525e-06 -2.86430503e-08
 -1.61132724e-08  3.36053931e-06]",0.06616,0
"[[174, 210], [232, 212], [193, 217], [213, 218], [203, 218], [215, 207], [179, 218], [238, 207]]",887,0.134068,0.024754,0.028725,"[ 8.04244161e-05 -2.89370330e-04  2.56274894e-06 -8.41681868e-08
 -3.61679550e-08  8.04952263e-06]",0.066304,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [214, 207], [179, 218], [238, 207]]",888,0.134922,0.025361,0.029231,"[ 3.03840546e-05 -2.85496951e-04 -2.85620906e-07 -4.07672927e-08
 -3.89274646e-08  8.10011508e-06]",0.066327,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [215, 207], [179, 218], [238, 207]]",889,0.14088,0.025519,0.032823,"[ 2.08179705e-04 -2.00949780e-03 -1.11931197e-05  4.45697231e-09
 -1.09508821e-07  2.31484678e-05]",0.066227,0
"[[174, 210], [232, 212], [192, 217], [212, 218], [202, 218], [215, 207], [179, 218], [238, 207]]",890,0.129948,0.024956,0.032439,"[ 2.08179705e-04 -2.00949780e-03 -1.11931197e-05  4.45697231e-09
 -1.09508821e-07  2.31484678e-05]",0.057012,0
"[[175, 210], [233, 212], [193, 217], [213, 218], [203, 218], [215, 208], [179, 219], [238, 207]]",891,0.140572,0.025059,0.028825,"[ 6.20773624e-05 -3.80675083e-04 -2.31973324e-06 -2.74136361e-08
 -5.15140876e-08  8.59801379e-06]",0.073052,0
"[[175, 210], [232, 213], [193, 217], [212, 218], [202, 218], [215, 208], [179, 219], [238, 207]]",892,0.133248,0.025151,0.029035,"[ 6.64816971e-04 -2.40908422e-03 -1.50807698e-05  3.54305016e-08
 -1.40331284e-07  3.01603801e-05]",0.062667,0
"[[175, 210], [232, 213], [193, 217], [212, 218], [202, 218], [215, 208], [179, 219], [238, 207]]",893,0.122998,0.024702,0.028517,"[ 6.64816971e-04 -2.40908422e-03 -1.50807698e-05  3.54305016e-08
 -1.40331284e-07  3.01603801e-05]",0.055786,0
"[[174, 211], [232, 213], [192, 218], [212, 218], [202, 219], [215, 209], [179, 219], [238, 208]]",894,0.131939,0.02453,0.028361,"[ 1.03593860e-05 -1.42964516e-04 -8.08967997e-06  7.55542186e-08
 -4.69803321e-08  7.59322991e-06]",0.066947,0
"[[174, 211], [232, 213], [192, 218], [212, 218], [202, 219], [215, 209], [179, 219], [238, 208]]",895,0.138218,0.02484,0.031794,"[ 1.03593860e-05 -1.42964516e-04 -8.08967997e-06  7.55542186e-08
 -4.69803321e-08  7.59322991e-06]",0.066701,0
"[[175, 211], [232, 213], [192, 218], [212, 219], [202, 219], [215, 209], [179, 219], [238, 208]]",896,0.13839,0.024632,0.028568,"[ 5.27992048e-04 -1.94556453e-03 -1.57324656e-05  7.06736898e-08
 -1.24653975e-07  2.61082517e-05]",0.065808,0
"[[175, 211], [232, 213], [192, 218], [212, 218], [202, 219], [215, 209], [179, 219], [238, 208]]",897,0.123829,0.022602,0.027224,"[ 4.11055566e-04 -1.35118432e-03 -1.64637451e-05  1.18241288e-07
 -1.07394458e-07  2.03348928e-05]",0.056006,0
"[[174, 211], [232, 214], [192, 218], [212, 219], [202, 219], [214, 209], [179, 219], [238, 208]]",898,0.133361,0.023694,0.027608,"[ 1.44855796e-04  7.66924115e-04  3.43534368e-06 -2.05111395e-08
  2.66875201e-09  1.88022773e-06]",0.066483,0
"[[174, 211], [232, 214], [192, 218], [211, 219], [202, 219], [214, 209], [178, 220], [238, 208]]",899,0.134873,0.024249,0.028103,"[ 1.23509755e-04 -1.51354125e-03 -1.12383091e-05  3.25920223e-08
 -9.27624117e-08  2.00593857e-05]",0.067898,0
"[[174, 211], [232, 214], [192, 218], [211, 219], [202, 219], [214, 209], [178, 220], [238, 208]]",900,0.134756,0.025296,0.029206,"[ 1.23509755e-04 -1.51354125e-03 -1.12383091e-05  3.25920223e-08
 -9.27624117e-08  2.00593857e-05]",0.066114,0
"[[174, 211], [232, 214], [192, 218], [211, 219], [202, 219], [214, 209], [178, 220], [238, 208]]",901,0.135938,0.0247,0.028516,"[ 1.23509755e-04 -1.51354125e-03 -1.12383091e-05  3.25920223e-08
 -9.27624117e-08  2.00593857e-05]",0.066684,0
