keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1048,0.137001,0.025201,0.029521,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066041,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1049,0.133772,0.027804,0.03162,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.057242,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1050,0.123688,0.025502,0.02962,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.05615,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1051,0.136384,0.024879,0.028909,"[ 2.72708909e-05 -6.91034029e-05 -1.34668470e-06  7.30110292e-09
 -1.47753276e-08  2.97219415e-06]",0.066725,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1052,0.135276,0.024537,0.028924,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.067484,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1053,0.135355,0.024794,0.0292,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.06661,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1054,0.127734,0.026266,0.030557,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.057246,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1055,0.135266,0.026435,0.030239,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.06807,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1056,0.134705,0.025287,0.029759,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066494,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1057,0.137549,0.025919,0.030102,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066344,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",1058,0.123454,0.024564,0.028755,"[ 3.43343268e-05  1.80112963e-05 -7.30086577e-07  6.34541586e-09
 -9.15866627e-09  2.40559509e-06]",0.056243,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [168, 227], [193, 210]]",1059,0.134461,0.025128,0.029304,"[ 3.91198395e-05  3.16929071e-06 -8.77421723e-07  5.12695088e-09
 -1.26226701e-08  2.49836188e-06]",0.066526,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [196, 227], [210, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [168, 227], [193, 210]]",1060,0.140057,0.025967,0.030342,"[ 4.00711179e-05  1.26896287e-04 -2.80288520e-07  5.48364831e-09
 -7.11848450e-09  1.54462763e-06]",0.066859,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1061,0.125533,0.025285,0.029494,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.057164,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1062,0.147211,0.027107,0.031587,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.078187,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",1063,0.127281,0.025311,0.029342,"[ 3.43343268e-05  1.80112963e-05 -7.30086577e-07  6.34541586e-09
 -9.15866627e-09  2.40559509e-06]",0.058419,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1064,0.126805,0.025439,0.033126,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.055825,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1065,0.136782,0.025269,0.030821,"[-1.40629506e-05  1.06752109e-04 -5.42604943e-07  8.06521949e-09
 -6.11009415e-09  1.30682254e-06]",0.066856,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1066,0.138361,0.028141,0.031962,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.067293,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1067,0.122744,0.022941,0.027865,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.056742,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1068,0.142133,0.026592,0.030602,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.06845,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1069,0.140998,0.024603,0.028844,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.07131,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1070,0.126689,0.027448,0.031372,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.057071,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1071,0.126449,0.027041,0.031243,"[-1.02038426e-05 -6.44040092e-05 -1.45841954e-06  8.99426945e-09
 -1.37623370e-08  2.63242041e-06]",0.056828,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1072,0.140479,0.024476,0.032491,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.066391,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [168, 227], [193, 210]]",1073,0.121957,0.023074,0.027865,"[ 3.91198395e-05  3.16929071e-06 -8.77421723e-07  5.12695088e-09
 -1.26226701e-08  2.49836188e-06]",0.056233,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1074,0.139145,0.025759,0.033535,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.06734,0
"[[166, 217], [226, 224], [187, 227], [173, 211], [229, 213], [190, 218], [183, 212], [195, 227], [210, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1075,0.133868,0.025079,0.02922,"[ 3.10027186e-05  2.55469798e-06 -1.14627248e-06  1.01180656e-08
 -1.13039348e-08  2.45897998e-06]",0.066105,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1076,0.136555,0.027524,0.031295,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066064,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1077,0.126179,0.025543,0.029753,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.056062,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1078,0.137603,0.024167,0.028732,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.067029,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1079,0.136472,0.025926,0.029927,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.067036,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1080,0.124301,0.02486,0.029294,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.05639,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [168, 227], [193, 210]]",1081,0.14443,0.027577,0.031397,"[ 4.64484072e-05  9.20980452e-05 -2.47883310e-07  4.11795120e-09
 -6.93306373e-09  1.92033886e-06]",0.065997,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1082,0.12943,0.027217,0.031023,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.056681,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1083,0.127688,0.024833,0.029103,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.056902,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1084,0.13654,0.024343,0.028837,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066552,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1085,0.133193,0.023895,0.028113,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066797,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1086,0.136996,0.026649,0.030684,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.06752,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1087,0.134585,0.027774,0.031566,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.057585,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",1088,0.131261,0.024023,0.02816,"[ 1.29772719e-05  7.07888316e-05 -4.19496809e-07  5.24151574e-09
 -6.54235697e-09  1.82795427e-06]",0.062932,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1089,0.125104,0.024965,0.029155,"[-2.24404195e-05  2.99336510e-05 -7.59071260e-07  5.12472082e-09
 -9.52863948e-09  1.80748117e-06]",0.056844,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1090,0.135734,0.024125,0.028936,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.066361,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1091,0.136945,0.026831,0.030921,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.067708,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1092,0.137857,0.028559,0.032359,"[ 6.92280926e-06  7.02425236e-06 -9.70949195e-07  7.43079154e-09
 -1.06757192e-08  2.23381068e-06]",0.067287,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [168, 227], [193, 210]]",1093,0.123065,0.025365,0.029562,"[ 1.06985271e-05  5.04802582e-05 -5.93918617e-07  4.02493094e-09
 -9.95754579e-09  1.90301326e-06]",0.056427,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1094,0.132777,0.024853,0.028941,"[-1.69892713e-05  9.19274160e-06 -1.03789181e-06  8.61815272e-09
 -9.80376781e-09  2.04007463e-06]",0.066493,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1095,0.134752,0.024206,0.02883,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.067126,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1096,0.134648,0.023842,0.028538,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.066421,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1097,0.137466,0.027692,0.031409,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066757,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1098,0.135784,0.028269,0.032013,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.067487,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1099,0.125851,0.024942,0.029294,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.057775,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1100,0.134867,0.024945,0.028913,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.067364,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1101,0.134339,0.024854,0.029435,"[-3.43329731e-06 -7.12264282e-05 -1.43430934e-06  8.47028648e-09
 -1.38289942e-08  2.75423437e-06]",0.066428,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1102,0.136443,0.027343,0.031025,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.066846,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1103,0.123052,0.022884,0.027847,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.057495,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1104,0.147425,0.026141,0.030189,"[-1.64495154e-05  5.56493594e-05 -9.25364165e-07  1.03948665e-08
 -7.88739009e-09  1.69616131e-06]",0.078044,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1105,0.123899,0.024974,0.0294,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.056339,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1106,0.134909,0.025035,0.029041,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.067027,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1107,0.13837,0.027547,0.031624,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.065662,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1108,0.126669,0.026156,0.030915,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.055795,0
"[[166, 217], [226, 224], [186, 227], [172, 211], [229, 213], [190, 218], [182, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1109,0.143442,0.026567,0.030298,"[-2.48421687e-05 -1.96540905e-05 -1.13068048e-06  7.39284036e-09
 -1.12479575e-08  2.18508772e-06]",0.076019,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 218], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1110,0.1406,0.025011,0.0292,"[-7.79027250e-06 -1.45999546e-05 -1.08443474e-06  6.70622930e-09
 -1.20330532e-08  2.25311019e-06]",0.07459,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 209], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 210], [167, 227], [193, 210]]",1111,0.115896,0.024876,0.029333,"[-9.79107292e-07 -2.16153263e-05 -1.06248407e-06  6.20004801e-09
 -1.21111252e-08  2.37685174e-06]",0.046662,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 223], [220, 211], [167, 227], [193, 210]]",1112,0.135581,0.025596,0.029683,"[ 3.43343268e-05  1.80112963e-05 -7.30086577e-07  6.34541586e-09
 -9.15866627e-09  2.40559509e-06]",0.067029,0
"[[166, 217], [226, 224], [187, 227], [172, 211], [229, 213], [190, 218], [183, 212], [195, 227], [209, 219], [200, 219], [212, 210], [177, 219], [217, 225], [236, 208], [177, 228], [203, 210], [235, 222], [220, 211], [167, 227], [193, 210]]",1113,0.143146,0.028178,0.032264,"[ 7.51276266e-06  5.30714270e-05 -8.61230169e-07  9.22060701e-09
 -8.77756595e-09  1.89346229e-06]",0.066088,0
