keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",198,0.125618,0.024937,0.028847,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.057164,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",199,0.123229,0.024392,0.028363,"[-2.95972963e-04  1.92879908e-03  6.58985562e-06  2.98744825e-08
  7.38206981e-08 -1.70104267e-05]",0.055922,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",200,0.13324,0.024038,0.028031,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066735,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",201,0.147153,0.024901,0.032273,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.073026,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",202,0.126694,0.023152,0.031032,"[-1.81571209e-04  8.81496322e-04  5.03201746e-06 -1.43141798e-08
  3.82229320e-08 -8.12511955e-06]",0.056174,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",203,0.137343,0.025418,0.03236,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066085,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",204,0.130607,0.025409,0.032508,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.056913,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",205,0.135221,0.024978,0.029054,"[-6.59578000e-04  2.79394811e-03  1.26773551e-05 -9.22621255e-09
  1.10890509e-07 -2.66430306e-05]",0.066699,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",206,0.127548,0.02432,0.031444,"[ 9.63316083e-05  1.25362911e-03  7.90539414e-06 -1.43176299e-08
  6.17849295e-08 -8.39499255e-06]",0.056117,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [226, 206], [172, 223], [198, 206]]",207,0.135415,0.024224,0.029015,"[-3.86033289e-04  2.71289322e-03  1.27277251e-05 -1.61692909e-08
  9.60817678e-08 -2.35017451e-05]",0.066214,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 214], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",208,0.135502,0.024889,0.028623,"[-1.27964486e-04  1.74169160e-03  7.28343744e-06  1.86773252e-08
  7.35371749e-08 -1.43663305e-05]",0.06596,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",209,0.134067,0.024923,0.028817,"[-5.97573296e-05  1.56286726e-03  1.03303057e-05 -3.68029152e-08
  6.93177071e-08 -1.17825532e-05]",0.066117,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",210,0.123432,0.024489,0.028572,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.055914,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [226, 206], [172, 223], [198, 206]]",211,0.133345,0.023929,0.027947,"[-1.72820796e-04  2.55169704e-03  1.43503188e-05 -3.59337738e-08
  1.01242500e-07 -2.08057729e-05]",0.066182,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",212,0.133924,0.023773,0.027615,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066303,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",213,0.131809,0.024054,0.028004,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.066306,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",214,0.142686,0.024123,0.028,"[-3.13130401e-04  1.55994661e-03  9.29778619e-06 -3.18479700e-08
  6.78111741e-08 -1.44712800e-05]",0.075989,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 214], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",215,0.13457,0.025183,0.029075,"[-1.79220085e-04  1.46167574e-03  6.30125743e-06  7.44607865e-09
  5.77492136e-08 -1.25807651e-05]",0.065582,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",216,0.13308,0.024761,0.028586,"[ 1.20859493e-04  1.16337941e-03  7.66115113e-06 -1.73316600e-08
  5.78681236e-08 -7.59986672e-06]",0.065701,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",217,0.134156,0.024464,0.02838,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.065891,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",218,0.131655,0.023588,0.027532,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.056584,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",219,0.13491,0.024382,0.028262,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.065767,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",220,0.126109,0.023776,0.027969,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.056551,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",221,0.134764,0.025126,0.028928,"[ 2.81986693e-05  7.96399769e-04  6.25718345e-06 -2.87701113e-08
  4.05563750e-08 -5.58842930e-06]",0.065839,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",222,0.131708,0.024305,0.028187,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.066645,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",223,0.135374,0.025025,0.0289,"[-1.80791745e-04  2.10803162e-03  7.39676690e-06  3.01581900e-08
  7.40965483e-08 -1.71166599e-05]",0.066766,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",224,0.135902,0.022561,0.026761,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.06667,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [226, 206], [172, 223], [198, 206]]",225,0.133547,0.025013,0.029012,"[-1.74589340e-04  1.99232467e-03  1.22446855e-05 -4.68774329e-08
  7.59481614e-08 -1.62734865e-05]",0.065956,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",226,0.133493,0.024844,0.028792,"[-1.54547460e-04  1.35837526e-03  6.32264517e-06  2.74747330e-09
  5.75951757e-08 -1.15551499e-05]",0.065719,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",227,0.134109,0.024237,0.028374,"[-1.54547460e-04  1.35837526e-03  6.32264517e-06  2.74747330e-09
  5.75951757e-08 -1.15551499e-05]",0.066133,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",228,0.1353,0.024267,0.028079,"[ 2.73626581e-05  4.52007582e-04  1.11595853e-06  1.79034369e-08
  1.83477459e-08 -3.23211280e-06]",0.067808,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",229,0.124645,0.024937,0.028822,"[-6.30419360e-05  6.55979396e-04  4.29284936e-06 -1.94760771e-08
  2.62789748e-08 -5.60214812e-06]",0.055701,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",230,0.133443,0.023544,0.02766,"[ 1.02839677e-05  1.98545279e-03  1.23403064e-05 -3.03165551e-08
  9.12804914e-08 -1.46616747e-05]",0.066215,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",231,0.135392,0.024085,0.028947,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.065836,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",232,0.134423,0.024498,0.028312,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066403,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",233,0.137638,0.025029,0.031866,"[-3.63072472e-04  2.63547688e-03  1.06287976e-05  1.78083556e-08
  9.99881110e-08 -2.26814666e-05]",0.066895,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",234,0.127934,0.025636,0.029575,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.057095,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",235,0.13772,0.02474,0.028622,"[ 5.52508289e-05  1.90399437e-03  8.53700369e-06  1.44939663e-08
  7.52219983e-08 -1.36502647e-05]",0.069372,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",236,0.136997,0.022519,0.030123,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.066355,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",237,0.127623,0.024238,0.031448,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.055914,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",238,0.139804,0.023498,0.027509,"[-1.56678536e-04  8.01345121e-04  4.86783458e-06 -1.77665594e-08
  3.47600831e-08 -7.40592495e-06]",0.072993,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",239,0.123998,0.02469,0.02859,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.055776,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",240,0.1326,0.025417,0.029266,"[-1.81884153e-05  1.75557557e-03  7.71525420e-06  1.67989699e-08
  7.39631394e-08 -1.33228359e-05]",0.065795,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",241,0.141155,0.024636,0.031833,"[-3.35541667e-05  1.95433793e-03  1.23245312e-05 -3.25825121e-08
  9.21769203e-08 -1.48991530e-05]",0.066907,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",242,0.129522,0.023589,0.031281,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.056494,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",243,0.138858,0.024907,0.031899,"[-2.70604438e-04  1.83656385e-03  6.34742901e-06  2.67303252e-08
  6.98500521e-08 -1.61919338e-05]",0.068426,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",244,0.125168,0.0246,0.028458,"[ 2.73626581e-05  4.52007582e-04  1.11595853e-06  1.79034369e-08
  1.83477459e-08 -3.23211280e-06]",0.058132,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",245,0.135628,0.024442,0.02834,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.068237,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",246,0.13366,0.024284,0.028153,"[-3.58574670e-05  1.12349731e-03  5.52198053e-06 -2.16671598e-09
  4.52605952e-08 -8.95732965e-06]",0.066227,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",247,0.133992,0.024478,0.028491,"[-3.35541667e-05  1.95433793e-03  1.23245312e-05 -3.25825121e-08
  9.21769203e-08 -1.48991530e-05]",0.065701,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",248,0.132219,0.022503,0.027318,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.065967,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",249,0.13329,0.025574,0.029417,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.066496,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 214], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",250,0.135126,0.023715,0.027716,"[-2.24068001e-04  8.32932987e-04  4.46893330e-06 -1.28979288e-08
  3.39556009e-08 -8.33626554e-06]",0.068648,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",251,0.133935,0.024283,0.028092,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.06679,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",252,0.136157,0.023405,0.027234,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.066198,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",253,0.127341,0.02517,0.029268,"[-2.69816604e-04  1.57919887e-03  9.21373427e-06 -2.90052261e-08
  6.63527339e-08 -1.41448728e-05]",0.058712,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",254,0.141321,0.024143,0.028294,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.067554,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",255,0.125047,0.02411,0.028379,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.057023,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",256,0.134601,0.023891,0.027722,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.067957,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",257,0.137036,0.024452,0.031397,"[-1.11524688e-04  1.38121606e-03  6.26083800e-06  5.52452439e-09
  5.63045354e-08 -1.12593569e-05]",0.066252,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",258,0.124862,0.025365,0.029399,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.055775,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",259,0.14044,0.024548,0.03183,"[-1.11524688e-04  1.38121606e-03  6.26083800e-06  5.52452439e-09
  5.63045354e-08 -1.12593569e-05]",0.067498,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",260,0.12826,0.023631,0.031057,"[-2.70604438e-04  1.83656385e-03  6.34742901e-06  2.67303252e-08
  6.98500521e-08 -1.61919338e-05]",0.056397,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",261,0.134014,0.0244,0.028511,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.066517,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",262,0.133813,0.023983,0.02773,"[ 5.72093389e-05  1.48569446e-03  6.89010379e-06  9.49915753e-09
  6.23934552e-08 -1.09278154e-05]",0.066005,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",263,0.134496,0.024539,0.028309,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.066454,0
