keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera
"[[782, 274], [792, 388], [894, 318], [998, 322]]",goal keypoints
"[[936, 322], [944, 430], [1046, 360], [1148, 364]]",95,0.071694,"[ 4.20588227e-03  1.95723300e-03  7.51721347e-07  4.60453291e-09
  1.57864848e-09 -2.56076262e-06]",0.043854
"[[932, 316], [938, 426], [1046, 366], [1140, 362]]",96,0.061431,"[ 4.06372248e-03  9.76666603e-04  1.25473893e-08  3.33074610e-09
 -5.72075671e-10  8.06448624e-07]",0.036815
"[[934, 322], [938, 428], [1040, 358], [1140, 362]]",97,0.071543,"[ 4.17920513e-03  2.00688045e-03  9.64928121e-08  8.76357129e-09
 -1.02736955e-10 -2.74397494e-06]",0.044095
"[[932, 320], [940, 432], [1038, 364], [1138, 362]]",98,0.069418,"[ 3.66452320e-03  1.42947543e-03 -7.90806202e-07  2.77632620e-09
 -3.33092913e-09 -1.13235223e-06]",0.04358
"[[926, 312], [932, 430], [1038, 358], [1136, 362]]",99,0.119834,"[ 2.64567404e-03  1.16387579e-04 -2.40789949e-06  1.83130927e-09
 -5.42603425e-09  2.07677039e-06]",0.097405
"[[930, 320], [936, 428], [1038, 360], [1134, 360]]",100,0.069418,"[ 3.96270414e-03  1.77534263e-03 -3.36022193e-07  6.38768763e-09
 -1.99208784e-09 -2.13370454e-06]",0.046301
"[[926, 314], [936, 432], [1040, 364], [1134, 360]]",101,0.073317,"[ 2.80562765e-03  4.88730982e-04 -2.10182595e-06 -8.84750906e-10
 -6.06143675e-09  1.06023239e-06]",0.048598
"[[926, 312], [936, 434], [1040, 358], [1134, 360]]",102,0.061578,"[ 2.16398962e-03  4.66641998e-05 -3.43894474e-06 -1.26533396e-09
 -8.84947486e-09  1.68884206e-06]",0.036605
"[[930, 314], [936, 428], [1034, 358], [1130, 368]]",103,0.061155,"[ 4.04613043e-03 -1.23240742e-04 -1.04677802e-06 -1.89634399e-09
 -5.90846848e-09  4.95124195e-06]",0.037774
"[[924, 318], [936, 428], [1034, 358], [1140, 372]]",104,0.069929,"[ 4.69519412e-03  9.82146432e-04  2.46143346e-06 -4.77231101e-09
  3.82676842e-09  1.94421265e-06]",0.046184
"[[920, 318], [930, 426], [1038, 364], [1140, 360]]",105,0.070857,"[ 3.89077093e-03  2.01677959e-03  1.69791702e-06  3.81263780e-09
  5.14914938e-09 -3.01782683e-06]",0.047716
"[[926, 320], [932, 426], [1034, 362], [1136, 370]]",106,0.059888,"[4.95700323e-03 1.33023600e-03 2.20415616e-06 2.65064216e-09
 3.96411925e-09 1.13393400e-06]",0.03651
"[[924, 318], [928, 424], [1034, 358], [1130, 360]]",107,0.071986,"[ 4.09560560e-03  1.68426342e-03  3.03196609e-07  8.40313617e-09
  4.29522272e-10 -1.62575936e-06]",0.048039
"[[924, 314], [924, 428], [1034, 360], [1128, 362]]",108,0.060518,"[ 2.78481040e-03  1.99948798e-04 -2.79225242e-06  7.83577079e-09
 -5.92176598e-09  2.18641403e-06]",0.037278
"[[922, 318], [924, 428], [1032, 362], [1134, 368]]",109,0.070859,"[ 3.61740601e-03  7.98245192e-04 -1.72648824e-07  6.61837936e-09
  7.98715265e-10  1.37030006e-06]",0.046915
"[[920, 318], [930, 426], [1032, 364], [1134, 370]]",110,0.070279,"[ 4.88244571e-03  1.20804505e-03  2.77399233e-06 -1.63354481e-09
  4.91328908e-09  1.58272031e-06]",0.04663
"[[916, 316], [922, 428], [1028, 356], [1126, 362]]",111,0.064728,"[ 3.04401051e-03  9.48617350e-04 -1.03180350e-06  4.52979384e-09
 -2.20514503e-09 -1.08100425e-07]",0.039059
"[[914, 316], [924, 428], [1030, 362], [1132, 360]]",112,0.061803,"[ 3.18551318e-03  1.45118930e-03  3.21637009e-07  2.35159616e-09
  1.63035174e-09 -1.73280618e-06]",0.037348
"[[916, 312], [922, 424], [1024, 356], [1124, 358]]",113,0.073301,"[ 3.31283068e-03  8.75415332e-04 -6.88879456e-07  3.50734498e-09
 -2.28676783e-09  3.04832467e-07]",0.049744
"[[912, 316], [924, 430], [1024, 358], [1130, 368]]",114,0.062624,"[ 3.46899416e-03  8.29136331e-04  8.50987637e-07 -3.44587473e-09
  1.33436438e-09  1.14088754e-06]",0.037734
"[[914, 310], [918, 428], [1022, 360], [1122, 356]]",115,0.070437,"[ 2.12380682e-03  2.49108158e-04 -3.06567879e-06  4.37374542e-09
 -6.82262122e-09  1.17381416e-06]",0.04666
"[[912, 310], [922, 430], [1022, 354], [1128, 368]]",116,0.060381,"[ 2.71654047e-03 -3.23706609e-04 -1.07836049e-06 -5.13972139e-09
 -3.18580434e-09  4.18685862e-06]",0.036733
"[[916, 318], [920, 428], [1026, 356], [1122, 358]]",117,0.072483,"[ 2.90440680e-03  1.46656192e-03 -1.63652837e-06  8.84392782e-09
 -3.53269027e-09 -2.18375969e-06]",0.047753
"[[912, 310], [916, 428], [1022, 354], [1120, 358]]",118,0.06257,"[ 2.04878098e-03  1.08949366e-04 -3.15373731e-06  4.17751639e-09
 -6.96664511e-09  1.55432204e-06]",0.036241
"[[910, 312], [918, 426], [1024, 360], [1126, 360]]",119,0.071189,"[ 2.93795894e-03  7.90236146e-04 -3.63493856e-07  1.89180690e-09
 -1.31811367e-10  3.59477877e-07]",0.048055
"[[912, 316], [920, 430], [1020, 356], [1116, 366]]",120,0.060131,"[ 3.20334643e-03  3.95922398e-04 -1.23404682e-06 -7.71982812e-10
 -5.32241084e-09  2.46422056e-06]",0.036018
"[[908, 314], [916, 426], [1024, 356], [1116, 366]]",121,0.071431,"[ 3.37325934e-03  3.94298664e-04 -3.65591031e-07  5.58008679e-10
 -1.97783247e-09  2.61543902e-06]",0.047177
"[[908, 312], [918, 430], [1018, 354], [1118, 364]]",122,0.061367,"[ 2.62569929e-03  1.14049758e-04 -1.54991866e-06 -2.97565965e-09
 -5.12564672e-09  2.59259687e-06]",0.036454
"[[906, 314], [916, 422], [1022, 360], [1114, 366]]",123,0.073249,"[ 4.50157847e-03  8.46733388e-04  2.07328712e-06 -1.84466496e-09
  2.38660156e-09  2.54379493e-06]",0.047049
"[[912, 312], [920, 424], [1022, 362], [1116, 358]]",124,0.058947,"[ 3.53403806e-03  7.36437723e-04 -4.73153834e-07  4.49702630e-10
 -3.44525280e-09  1.37836422e-06]",0.036096
