keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",799,0.139873,0.024716,0.031954,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.067316,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",800,0.128041,0.024702,0.031774,"[-1.91643982e-05 -1.02770897e-04 -1.08310851e-06  3.96773095e-09
 -7.36820563e-09  1.43992679e-06]",0.057149,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",801,0.135683,0.023528,0.027391,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.06735,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",802,0.136257,0.023697,0.030831,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066573,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",803,0.12508,0.023819,0.028476,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.056343,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",804,0.133232,0.024014,0.027864,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.066706,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",805,0.146502,0.025627,0.032838,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.07289,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",806,0.125416,0.025168,0.028964,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.056439,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",807,0.13838,0.02362,0.027428,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066709,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",808,0.125205,0.023239,0.027935,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.056234,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",809,0.139347,0.025201,0.032371,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.066965,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",810,0.120146,0.023002,0.027098,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.057614,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",811,0.143866,0.025362,0.029134,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.076501,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",812,0.125895,0.024848,0.028889,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.0576,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",813,0.13809,0.023621,0.027509,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.067995,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",814,0.133279,0.023722,0.028133,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066222,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",815,0.135157,0.025075,0.028903,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.06667,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",816,0.137597,0.026053,0.029806,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.068043,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",817,0.125809,0.024956,0.028843,"[-1.91643982e-05 -1.02770897e-04 -1.08310851e-06  3.96773095e-09
 -7.36820563e-09  1.43992679e-06]",0.059713,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",818,0.136428,0.024588,0.028477,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.06663,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",819,0.134151,0.023538,0.027507,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066593,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",820,0.134088,0.025043,0.029139,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.066026,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",821,0.125321,0.023878,0.028323,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.05627,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",822,0.134418,0.024021,0.028044,"[ 2.50052910e-05 -6.24153227e-05  8.93724973e-08 -8.92353253e-09
 -4.68144890e-09  1.44221278e-06]",0.066454,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",823,0.132876,0.02435,0.028282,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066029,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",824,0.135946,0.024105,0.02797,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.068467,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",825,0.134645,0.023595,0.027333,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.067473,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",826,0.133199,0.023582,0.027925,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066408,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",827,0.134609,0.025024,0.028861,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066333,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",828,0.137145,0.025289,0.029052,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.067618,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",829,0.124162,0.023943,0.027913,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.057456,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",830,0.134007,0.024489,0.028568,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.065769,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",831,0.134065,0.023319,0.027236,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.06652,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",832,0.134921,0.023589,0.028034,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066154,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",833,0.136418,0.025039,0.028777,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.067974,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",834,0.135989,0.024997,0.028686,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066712,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",835,0.124025,0.024667,0.028657,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.056589,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",836,0.136481,0.024479,0.028303,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.068058,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",837,0.138626,0.022626,0.026776,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.073069,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",838,0.124895,0.023149,0.027502,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.056157,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",839,0.135263,0.024913,0.028969,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066683,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",840,0.134786,0.025591,0.029374,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066235,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",841,0.135413,0.025583,0.029339,"[ 2.50052910e-05 -6.24153227e-05  8.93724973e-08 -8.92353253e-09
 -4.68144890e-09  1.44221278e-06]",0.067343,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",842,0.134897,0.023793,0.027612,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066689,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",843,0.125259,0.02349,0.027411,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.05726,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",844,0.133316,0.023288,0.027546,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.067229,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",845,0.134424,0.024687,0.028678,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.06669,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",846,0.13489,0.025355,0.029141,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066555,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",847,0.13744,0.025313,0.029114,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.068192,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",848,0.135007,0.023359,0.027113,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066445,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",849,0.125699,0.023325,0.02719,"[ 2.11669979e-05 -2.47339195e-04 -1.16868129e-06 -2.58458204e-09
 -1.14326452e-08  2.89824435e-06]",0.057855,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",850,0.140269,0.024643,0.02849,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.0715,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",851,0.134402,0.025123,0.028905,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.066593,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",852,0.123584,0.024477,0.028561,"[-1.91643982e-05 -1.02770897e-04 -1.08310851e-06  3.96773095e-09
 -7.36820563e-09  1.43992679e-06]",0.056689,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",853,0.130658,0.024256,0.02807,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066342,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",854,0.143255,0.023641,0.027523,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.076279,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",855,0.133493,0.023158,0.027608,"[-1.91643982e-05 -1.02770897e-04 -1.08310851e-06  3.96773095e-09
 -7.36820563e-09  1.43992679e-06]",0.066163,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",856,0.133493,0.024477,0.028146,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066341,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",857,0.133441,0.024579,0.028351,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.066418,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",858,0.134677,0.02514,0.028866,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.066995,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",859,0.132578,0.024917,0.0288,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.063355,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",860,0.134172,0.022667,0.026733,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.066115,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",861,0.125247,0.023646,0.027531,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.056463,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",862,0.131926,0.022989,0.027583,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.067264,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",863,0.136987,0.025176,0.02902,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066697,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",864,0.137937,0.02507,0.028862,"[-1.88623849e-05  1.11903986e-05 -1.29534231e-07 -2.57602395e-09
 -2.88026979e-09  5.14728975e-07]",0.068959,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",865,0.135433,0.024435,0.028292,"[ 1.51176103e-05 -1.70690589e-04 -5.58433914e-07 -6.51107363e-09
 -8.21781376e-09  2.22940929e-06]",0.066458,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",866,0.127463,0.025847,0.029652,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.057536,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",867,0.136644,0.022693,0.026932,"[ 2.23671983e-05 -1.31008194e-04 -2.18550020e-07 -8.91802106e-09
 -6.91037317e-09  1.96096057e-06]",0.066987,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",868,0.134869,0.024259,0.028038,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.067548,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",869,0.127448,0.024895,0.028636,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.05974,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",870,0.135807,0.025378,0.029143,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.066902,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",871,0.134935,0.024997,0.028866,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.066482,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",872,0.13262,0.022544,0.026402,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066382,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",873,0.132893,0.023072,0.027249,"[ 2.50052910e-05 -6.24153227e-05  8.93724973e-08 -8.92353253e-09
 -4.68144890e-09  1.44221278e-06]",0.066438,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",874,0.135111,0.024373,0.028188,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066938,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",875,0.135393,0.024035,0.027753,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066936,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",876,0.125965,0.025581,0.029331,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.057305,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",877,0.134964,0.025191,0.029048,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.066406,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",878,0.138099,0.022588,0.027078,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.072831,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",879,0.127534,0.023396,0.027753,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.059474,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",880,0.132742,0.024255,0.028405,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066938,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",881,0.135213,0.025292,0.029036,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.06725,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",882,0.134951,0.025424,0.029157,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.06649,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",883,0.134356,0.024121,0.028043,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066862,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",884,0.143443,0.025526,0.029298,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066388,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",885,0.122691,0.022874,0.026938,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.056041,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",886,0.134017,0.024319,0.02812,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066504,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",887,0.134144,0.024441,0.028229,"[-1.75125722e-05  8.44115416e-05  1.84234375e-07 -2.40161663e-09
 -5.03071525e-10 -5.07579009e-08]",0.06676,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",888,0.135225,0.024457,0.02821,"[-2.61694955e-05 -2.43579915e-05 -4.48824069e-07 -1.88196122e-10
 -4.03104875e-09  7.49867160e-07]",0.066259,0
"[[175, 212], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",889,0.13213,0.024865,0.03187,"[-9.86898153e-06  1.21757102e-04  5.11222311e-07 -4.78313996e-09
  6.97214974e-10 -2.97424355e-07]",0.056124,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [179, 220], [239, 208]]",890,0.129788,0.023466,0.030931,"[ 2.23671983e-05 -1.31008194e-04 -2.18550020e-07 -8.91802106e-09
 -6.91037317e-09  1.96096057e-06]",0.056879,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",891,0.135871,0.022729,0.029786,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066417,0
"[[175, 211], [234, 215], [194, 219], [213, 219], [204, 220], [216, 210], [180, 220], [239, 208]]",892,0.133294,0.024466,0.028178,"[ 3.26208653e-05 -2.08496954e-05  4.37986735e-07 -1.13321572e-08
 -3.32037348e-09  1.16178337e-06]",0.066198,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",893,0.134927,0.024712,0.028544,"[ 2.11669979e-05 -2.47339195e-04 -1.16868129e-06 -2.58458204e-09
 -1.14326452e-08  2.89824435e-06]",0.066265,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",894,0.125845,0.025246,0.029125,"[ 2.11669979e-05 -2.47339195e-04 -1.16868129e-06 -2.58458204e-09
 -1.14326452e-08  2.89824435e-06]",0.056443,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",895,0.134674,0.025516,0.029275,"[ 2.11669979e-05 -2.47339195e-04 -1.16868129e-06 -2.58458204e-09
 -1.14326452e-08  2.89824435e-06]",0.066138,0
"[[175, 211], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",896,0.133154,0.023005,0.026802,"[ 2.11669979e-05 -2.47339195e-04 -1.16868129e-06 -2.58458204e-09
 -1.14326452e-08  2.89824435e-06]",0.066562,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",897,0.133297,0.023702,0.028154,"[-1.91643982e-05 -1.02770897e-04 -1.08310851e-06  3.96773095e-09
 -7.36820563e-09  1.43992679e-06]",0.06643,0
"[[175, 212], [234, 215], [193, 219], [213, 219], [203, 220], [216, 210], [179, 220], [239, 208]]",898,0.133472,0.024978,0.029062,"[-1.91643982e-05 -1.02770897e-04 -1.08310851e-06  3.96773095e-09
 -7.36820563e-09  1.43992679e-06]",0.068171,0
